Time,Temperature,IndoorTemp,CO2_emission,lighting,water_consumption,Humidity,Radiation,Pressure,WindDirection(Degrees),Speed,Temperature_lag1,IndoorTemp_lag1,Temperature_lag2,IndoorTemp_lag2,Temperature_lag3,IndoorTemp_lag3,Occupancy,Energy_Consumption
18:30:23,28,28,49.99247374528925,90.76680794876847,0.3240668081247453,59,1.18,30.45,158.73,3.37,36,36,36,36,36,36,1,277.29201695385217
18:25:19,28,28,40.42384954544114,61.130441853771046,0.5389667947370083,59,1.52,30.44,211.38,2.25,36,36,36,36,36,36,1,273.73565302245254
18:20:23,28,28,52.8526589576868,63.6994299819545,0.5994645282997438,61,5.07,30.44,174.97,4.5,36,36,36,36,36,36,0,178.04393159783453
18:15:21,28,28,55.68971645784565,98.1410684711876,0.6314890757164138,62,6.16,30.44,120.78,7.87,36,36,36,36,36,36,0,182.1769282165425
18:10:52,28,28,51.30442822313318,79.70276417386017,0.5143146510599631,59,6.63,30.44,118.82,5.62,36,36,36,36,36,36,0,179.9643317008632
18:05:22,28,28,53.4222611482278,84.48022094029955,0.9097336424845862,59,10.96,30.44,154.16,4.5,36,36,36,36,36,36,0,180.53762651283594
18:00:22,28,28,42.08053490358503,65.04235448976111,0.4090465383660742,57,19.42,30.44,58.42,6.75,36,36,36,36,36,36,1,274.2050825387713
17:55:22,28,28,53.88179839323944,54.17559401472596,0.2463488082946564,53,27.14,30.44,47.86,4.5,36,36,36,36,36,36,0,176.90107128176712
17:50:19,28,28,56.13840987025954,81.9669439237853,0.313053372803944,52,33.75,30.44,74.56,2.25,36,36,36,36,36,36,0,180.23603327085422
17:45:22,28,28,49.76042429066627,93.32833103971132,0.7141187198493519,49,49.57,30.44,25.72,6.75,36,36,36,36,36,36,1,277.59939972476536
17:40:22,28,28,45.67410780572712,53.390568130656106,0.2309787539106006,50,59.62,30.44,102.11,2.25,36,36,36,36,36,36,1,272.80686817567874
17:35:38,28,28,57.31979480332495,78.18954797422762,0.3184350705444743,48,87.23,30.44,67.49,3.37,36,36,36,36,36,36,0,179.7827457569073
17:30:25,28,28,55.75057958566894,81.40683861555708,0.6864099356903303,49,109.93,30.43,180.29,2.25,36,36,36,36,36,36,1,276.16882063386686
17:25:25,28,28,52.33678268471638,64.03947168420282,0.8500844330401407,57,130.82,30.43,150.2,2.25,36,36,36,36,36,36,0,178.08473660210433
17:20:25,28,28,47.65159827519265,57.797748526409165,0.8183093983192041,55,160.52,30.43,47.3,5.62,36,36,36,36,36,36,0,177.3357298231691
17:15:20,28,28,58.15799383555776,97.42067291060056,0.2999389568616381,52,191.37,30.43,333.81,1.12,36,36,36,36,36,36,0,182.09048074927207
17:10:20,28,28,53.79589546631931,67.01580220618835,0.7114552601687211,49,207.05,30.43,41.62,4.5,36,36,36,36,36,36,0,178.4418962647426
17:05:22,28,28,61.95084286108337,76.7283167971054,0.3986552085616799,45,240.99,30.43,132.36,5.62,36,36,36,36,36,36,0,179.60739801565265
17:00:24,28,28,42.674525903656416,57.09504365307366,0.5284274524933376,41,274.83,30.43,332.09,4.5,36,36,36,36,36,36,0,177.25140523836885
16:55:25,28,28,56.31404680947988,78.55085929378679,0.5953106234021488,55,300.94,30.43,45.88,3.37,36,36,36,36,36,36,0,179.8261031152544
16:50:22,28,28,59.251898780837934,87.51942252697059,0.7406513581426303,56,322.71,30.43,94.24,7.87,36,36,36,36,36,36,1,276.9023307032365
16:45:38,28,28,52.51076555799989,72.77844099590548,0.643103865768278,50,346.59,30.43,81.57,6.75,36,36,36,36,36,36,1,275.13341291950866
16:40:20,28,28,64.37728274278436,50.07765580545765,0.5025634110455547,49,364.18,30.43,351.03,7.87,36,36,36,36,36,36,1,272.4093186966549
16:35:41,28,28,41.38679088100359,82.09656528768564,0.493322108579864,51,368.35,30.43,78.81,5.62,36,36,36,36,36,36,1,276.25158783452224
16:30:22,28,28,58.7779203499244,57.283442844643936,0.6984644826665584,46,362.84,30.43,85.96,5.62,36,36,36,36,36,36,1,273.2740131413573
16:25:21,28,28,45.00971040011223,69.65287891184045,0.7384618266596631,48,423.9,30.43,19.78,4.5,36,36,36,36,36,36,1,274.7583454694208
16:20:25,28,28,46.929959392604985,72.1148616124721,0.6732654293419178,59,457.69,30.43,18.26,4.5,36,36,36,36,36,36,1,275.05378339349664
16:15:23,28,28,51.38027179041026,72.036678653412,0.7780823904510343,52,511.38,30.43,69.08,3.37,36,36,36,36,36,36,0,179.04440143840944
16:10:22,28,28,46.12259307715295,92.63923829193207,0.715601557025661,52,566.83,30.43,40.87,4.5,36,36,36,36,36,36,1,277.51670859503184
16:05:20,28,28,54.35299263977968,71.2899827464117,0.5960815927717065,49,187.96,30.43,0.13,4.5,36,36,36,36,36,36,1,274.9547979295694
16:00:20,28,28,61.04711652505702,59.522305484118775,0.3022971800236192,58,310.59,30.43,27.34,9.0,36,36,36,36,36,36,1,273.54267665809425
15:55:22,28,28,57.955297810890144,87.94091092401217,0.7110743091526216,46,230.26,30.43,359.93,3.37,36,36,36,36,36,36,1,276.95290931088147
15:50:21,28,28,46.97917621633759,70.19701915888854,0.56138301043911,46,623.31,30.43,22.18,7.87,36,36,36,36,36,36,0,178.82364229906662
15:45:22,28,28,33.32706784527626,55.38828131793446,0.5506784352749576,48,312.1,30.43,4.38,10.12,36,36,36,36,36,36,1,273.04659375815214
15:40:24,28,28,45.21415189435008,72.6753431648167,0.6679572793859776,44,803.72,30.43,355.03,7.87,36,36,36,36,36,36,1,275.121041179778
15:35:19,28,28,49.03513057102486,98.40640811420354,0.4581839571438093,47,671.97,30.42,0.4,7.87,36,36,36,36,36,36,1,278.2087689737044
15:30:20,28,28,63.3341671851645,61.22199713132824,0.2517779878414437,51,670.32,30.42,53.16,4.5,36,36,36,36,36,36,1,273.7466396557594
15:25:21,28,28,43.04101750347782,91.4300870012636,0.5147220809362276,48,679.73,30.42,353.87,9.0,36,36,36,36,36,36,0,181.3716104401516
15:20:24,28,28,38.33158682750791,61.200136182040765,0.4874626953567081,54,687.62,30.43,2.04,4.5,36,36,36,36,36,36,0,177.74401634184488
15:15:18,28,28,43.99522445854264,55.08941049234507,0.2679088210350843,53,697.66,30.42,34.85,11.25,36,36,36,36,36,36,1,273.0107292590814
15:10:21,28,28,38.336364833252006,66.65151352422996,0.5497821781000763,44,716.27,30.42,11.08,7.87,36,36,36,36,36,36,1,274.39818162290754
15:05:23,28,28,49.42973479030792,93.15556231720856,0.2388963692177213,50,744.43,30.43,1.6,5.62,36,36,36,36,36,36,1,277.57866747806503
15:02:10,28,28,52.73742940292599,81.50464715337709,0.5906825972579474,53,612.34,30.42,345.21,7.87,36,36,36,36,36,36,1,276.18055765840523
14:55:21,28,28,59.692470254332285,82.68419890691946,0.3054017075101903,50,760.9,30.42,165.42,4.5,36,36,36,36,36,36,1,276.3221038688303
14:50:21,28,28,47.41792962288132,76.18836214760933,0.57962861050684,57,773.71,30.42,30.3,6.75,36,36,36,36,36,36,1,275.5426034577131
14:45:18,28,28,55.98746631722971,56.8864624486539,0.5036817321569254,59,790.08,30.42,34.24,3.37,36,36,36,36,36,36,1,273.2263754938385
14:40:23,28,28,66.91159308368994,61.64657815633592,0.7570833929589817,59,804.28,30.42,19.11,7.87,36,36,36,36,36,36,1,273.79758937876034
14:35:24,28,28,50.07355422319672,81.01053612412419,0.6666781205351491,53,818.82,30.42,84.61,6.75,36,36,36,36,36,36,1,276.1212643348949
14:30:19,28,28,66.01254475923037,68.93201661194861,0.5994489994046301,51,855.63,30.42,31.88,5.62,36,36,36,36,36,36,1,274.6718419934338
14:25:20,28,28,49.87442456760074,89.14951163172017,0.3811567876732542,58,875.16,30.42,149.48,3.37,36,36,36,36,36,36,1,277.0979413958064
14:20:21,28,28,30.0,59.7234751673976,0.3723778928440117,54,867.9,30.42,62.54,3.37,36,36,36,36,36,36,0,177.5668170200877
14:15:27,28,28,62.78295225699094,81.05066363001164,0.3626718291327695,58,872.67,30.43,39.59,5.62,36,36,36,36,36,36,0,180.12607963560137
14:10:20,28,28,76.05896839558659,57.80267928320167,0.5861626942539963,50,890.52,30.43,122.13,4.5,36,36,36,36,36,36,1,273.3363215139842
14:00:19,28,28,50.69814625120969,78.05405384755986,0.6293712492082172,53,911.06,30.43,65.07,7.87,36,36,36,36,36,36,1,275.7664864617072
13:55:20,28,28,33.02720937228726,61.11165263967957,0.5063045570610737,49,925.16,30.43,69.79,7.87,36,36,36,36,36,36,0,177.73339831676154
13:50:20,28,28,59.31448469783805,58.74346404490701,0.3672101457070908,47,933.15,30.43,346.87,5.62,36,36,36,36,36,36,1,273.4492156853888
13:45:21,28,28,34.30080770490598,81.73961429671493,0.3877945799339797,53,942.73,30.43,359.93,5.62,36,36,36,36,36,36,1,276.2087537156058
13:40:21,28,28,61.681646865843575,64.34345608744582,0.7129129413859829,50,955.74,30.43,9.92,4.5,36,36,36,36,36,36,1,274.1212147304935
13:35:21,28,28,32.66794800181313,88.26852170229262,0.606776329898095,54,959.47,30.43,19.98,9.0,36,36,36,36,36,36,1,276.9922226042751
13:30:20,28,28,37.79005532140416,88.49516485712229,0.5383307633361144,57,970.22,30.43,0.9,6.75,36,36,36,36,36,36,0,181.01941978285467
13:25:18,28,28,59.767167950263484,83.00354558490858,0.6444458481128588,54,974.87,30.43,19.13,11.25,36,36,36,36,36,36,1,276.360425470189
13:20:20,28,28,54.86868916308629,67.97023524276041,0.5165428910314385,53,985.22,30.44,61.93,7.87,36,36,36,36,36,36,1,274.5564282291312
13:15:25,28,28,33.48901492274351,89.5701135920032,0.1957357708446495,50,992.19,30.43,63.35,10.12,36,36,36,36,36,36,1,277.1484136310404
13:10:22,28,28,39.88697805449903,90.741945335714,0.7706460647229263,56,997.26,30.44,171.18,7.87,36,36,36,36,36,36,1,277.28903344028566
13:05:22,28,28,43.18032545373266,68.36305394735678,0.8064041666507993,54,1004.6,30.44,45.65,7.87,36,36,36,36,36,36,1,274.6035664736828
13:00:19,28,28,37.12989818377949,63.177893969496495,0.477871830049084,54,1007.96,30.44,15.92,11.25,36,36,36,36,36,36,1,273.9813472763396
12:55:22,28,28,49.38558145847532,78.52955838929556,0.2977784302762795,54,1013.59,30.44,130.14,9.0,36,36,36,36,36,36,1,275.82354700671544
12:50:20,28,28,39.58798159780534,61.22433480391625,0.3892137408296568,51,1020.55,30.44,21.54,10.12,36,36,36,36,36,36,0,177.74692017646996
12:45:19,28,28,59.95798460530754,79.5775684319796,0.6225744143073338,45,1025.63,30.44,70.89,15.75,36,36,36,36,36,36,1,275.94930821183755
12:40:20,28,28,39.40071521159133,51.87828562038933,0.3884294214881075,46,1029.41,30.45,59.62,12.37,36,36,36,36,36,36,1,272.6253942744467
12:35:20,28,28,50.43447226776844,84.10802488378813,0.5098658837807521,43,1034.46,30.45,79.08,7.87,36,36,36,36,36,36,1,276.4929629860546
12:30:19,28,28,34.75053855231116,76.76113826990508,0.5132370989575513,43,1033.54,30.45,359.46,5.62,36,36,36,36,36,36,0,179.6113365923886
12:25:21,28,28,52.14621158708369,74.63874651976961,0.5117725946192705,40,1039.06,30.45,59.89,4.5,36,36,36,36,36,36,0,179.35664958237234
12:20:20,28,28,60.77026346795008,77.77283841601592,0.248493899618367,39,1039.67,30.45,40.66,6.75,36,36,36,36,36,36,1,275.7327406099219
12:15:20,28,28,56.39191511283376,62.82970627666299,0.4699146125058546,41,1037.76,30.46,20.44,14.62,36,36,36,36,36,36,1,273.93956475319953
12:10:24,28,28,44.30900294407176,59.05125200231674,0.2618039119643612,41,1039.52,30.45,40.4,13.5,36,36,36,36,36,36,1,273.486150240278
12:05:20,28,28,51.12875185015973,84.24392495761441,0.4258647617908365,41,1040.14,30.45,117.62,4.5,36,36,36,36,36,36,1,276.5092709949137
12:00:27,28,28,44.338082895921865,86.63551013005977,0.601790286280246,42,1039.22,30.46,354.78,1.12,36,36,36,36,36,36,1,276.79626121560716
11:55:20,28,28,53.89226437733573,94.74135364619303,0.3061806805932171,41,1035.99,30.46,35.68,4.5,36,36,36,36,36,36,1,277.76896243754317
11:50:20,28,28,46.44084400054984,99.62605378668854,0.3263423595298411,39,1033.49,30.46,350.0,5.62,36,36,36,36,36,36,0,182.3551264544026
11:45:18,28,28,48.8628994678749,70.56470534150844,0.339464121377228,41,1029.15,30.46,14.63,9.0,36,36,36,36,36,36,1,274.86776464098097
11:40:20,28,28,54.07539048944752,63.41053206319605,0.6127138698854122,41,1025.51,30.46,349.53,2.25,36,36,36,36,36,36,1,274.0092638475835
11:35:19,28,28,42.44063413795943,57.64156058688808,0.267800910329591,41,1023.78,30.46,31.9,9.0,36,36,36,36,36,36,0,177.31698727042655
11:30:22,28,28,71.01510588103868,98.24240996938818,0.5490038759940424,37,1017.57,30.47,339.83,3.37,36,36,36,36,36,36,1,278.18908919632656
11:25:20,28,28,61.58263172891324,69.95161110236099,0.1539971612531773,34,1013.93,30.47,67.14,11.25,36,36,36,36,36,36,1,274.7941933322833
11:20:21,28,28,53.14283195944999,59.28871081509979,0.1362432747468854,34,1009.36,30.47,61.67,9.0,36,36,36,36,36,36,0,177.51464529781197
11:15:22,28,28,62.87801789077979,66.42841104535343,0.2045782185906865,33,1002.89,30.47,32.74,6.75,36,36,36,36,36,36,0,178.3714093254424
11:11:56,28,28,33.69608829167162,88.06671114348656,0.1266521448178429,31,999.19,30.47,4.51,6.75,36,36,36,36,36,36,1,276.96800533721836
11:05:22,28,28,52.673676519560345,86.08212718760002,0.3782408042282879,36,987.02,30.47,38.9,10.12,36,36,36,36,36,36,1,276.729855262512
11:00:23,28,28,48.09219301402498,53.207204740198335,0.6192848497560749,40,981.66,30.47,28.85,7.87,36,36,36,36,36,36,1,272.78486456882376
10:55:21,28,28,39.26889967504648,95.58197947963524,0.2231889509229112,35,973.79,30.47,114.97,5.62,36,36,36,36,36,36,1,277.86983753755624
10:50:22,28,28,53.91557789019676,86.02805903832763,0.5354256496122114,37,964.46,30.47,60.94,6.75,36,36,36,36,36,36,1,276.7233670845993
10:45:20,28,28,56.35196319666063,99.4615846256506,0.4533229840659489,40,957.02,30.47,37.85,7.87,36,36,36,36,36,36,0,182.33539015507804
10:40:22,28,28,45.802737463650274,85.0913371269009,0.3012358563365447,44,946.32,30.47,38.03,11.25,36,36,36,36,36,36,0,180.6109604552281
10:35:22,28,28,47.66458347124991,86.6951204768386,0.5520220758959199,45,933.08,30.47,37.37,11.25,36,36,36,36,36,36,1,276.80341445722064
10:30:21,28,28,50.720868626518495,69.14568964572996,0.6090701620506885,43,926.79,30.47,10.44,5.62,36,36,36,36,36,36,1,274.6974827574876
10:25:19,28,28,55.67428859927142,98.07706100549622,0.5833906800790519,42,915.84,30.47,5.51,11.25,36,36,36,36,36,36,1,278.16924732065957
10:20:19,28,28,60.33465064241513,92.91179079419616,0.6076748275705287,42,901.65,30.47,24.74,9.0,36,36,36,36,36,36,1,277.5494148953035
10:15:23,28,28,53.85078765252535,85.77727058347621,0.6109106000818426,46,899.53,30.47,37.67,7.87,36,36,36,36,36,36,1,276.6932724700171
10:10:20,28,28,44.33377819357332,80.4820143866736,0.4944774875626013,49,878.76,30.47,61.93,7.87,36,36,36,36,36,36,1,276.0578417264008
10:05:23,28,28,47.55399965326523,75.62965903723915,0.4812729827501897,44,867.98,30.47,359.93,6.75,36,36,36,36,36,36,1,275.47555908446867
10:00:25,28,28,48.22766657207325,57.94862549348913,0.3359223727113573,41,855.89,30.47,26.99,7.87,36,36,36,36,36,36,0,177.3538350592187
09:55:21,28,28,61.00755891673342,89.8428743509343,0.3307008811552046,42,841.52,30.47,21.37,9.0,36,36,36,36,36,36,1,277.1811449221121
09:50:22,28,28,49.57188362237103,98.77981518503066,0.1998749127717973,38,830.19,30.47,52.73,10.12,36,36,36,36,36,36,1,278.2535778222037
09:45:19,28,28,41.89632760431864,53.46250866354949,0.5138206233701684,39,815.1,30.47,61.67,6.75,36,36,36,36,36,36,0,176.81550103962593
09:40:20,28,28,48.36408694350201,94.507886526714,0.4422713128978266,41,799.29,30.47,42.59,5.62,36,36,36,36,36,36,1,277.74094638320565
09:35:25,28,28,52.4973094879289,85.33852062891341,0.3996044043719201,41,785.6,30.47,37.83,7.87,36,36,36,36,36,36,1,276.6406224754696
09:30:21,28,28,47.0252594559292,75.78953457118972,0.2306599991773723,45,768.39,30.47,7.14,7.87,36,36,36,36,36,36,0,179.49474414854276
09:25:19,28,28,49.538341591782135,57.18264733720684,0.4625937759700186,44,754.06,30.47,186.9,4.5,36,36,36,36,36,36,1,273.2619176804648
09:20:22,28,28,43.848442441040014,65.63357622893102,0.234754393988659,43,738.75,30.47,7.25,7.87,36,36,36,36,36,36,1,274.2760291474717
09:15:23,28,28,48.977987095250604,78.72069914058173,0.3522500429989055,44,722.23,30.46,33.19,11.25,36,36,36,36,36,36,1,275.84648389686976
09:10:23,28,28,38.24495124797449,52.83107728178222,0.5290232264351319,44,706.41,30.46,56.91,6.75,36,36,36,36,36,36,1,272.73972927381385
09:05:21,28,28,47.34248318520935,70.64132002427574,0.5852872152945392,45,686.3,30.46,70.29,3.37,36,36,36,36,36,36,1,274.8769584029131
09:00:26,28,28,38.355589559667656,83.27582095518423,0.3942488043582488,49,669.11,30.46,16.18,9.0,36,36,36,36,36,36,1,276.3930985146221
08:55:21,36,36,45.82053704091175,95.18099222456502,0.8965729153625669,47,652.51,30.46,52.76,2.25,36,36,36,36,36,36,0,565.8217190669478
08:50:23,36,36,57.8855964537251,80.95508929192812,0.3822426771712729,41,634.99,30.46,14.96,6.75,36,36,36,36,36,36,0,564.1146107150314
08:45:27,36,36,30.0,51.15568644598012,0.2123570621353425,31,617.87,30.46,19.08,7.87,36,36,36,36,36,36,0,560.5386823735175
08:40:21,36,36,48.39529667840039,83.65268815009594,0.4136257802019216,34,597.41,30.46,0.1,2.25,36,36,36,36,36,36,0,564.4383225780115
08:35:22,36,36,44.06653998829908,50.86879981104515,0.3882289784274485,31,578.24,30.46,24.56,4.5,36,36,36,36,36,36,1,656.5042559773254
08:30:21,36,36,69.65478304334128,78.20301406537017,0.5735157665237947,35,559.23,30.46,41.61,1.12,36,36,36,36,36,36,0,563.7843616878444
08:25:21,36,36,33.989803863825585,94.5790262729814,0.4520031155561499,37,538.41,30.46,31.05,3.37,36,36,36,36,36,36,0,565.7494831527578
08:20:23,36,36,55.17465998663552,55.46104059404437,0.8105107266023635,41,519.16,30.46,25.35,4.5,36,36,36,36,36,36,0,561.0553248712853
08:15:21,36,36,60.79911696068445,52.95347613018438,0.3894887060055926,40,499.21,30.45,3.77,3.37,36,36,36,36,36,36,1,656.7544171356222
08:10:19,36,36,63.855909628649016,92.92166320761152,0.3714368017779123,40,478.48,30.45,17.86,3.37,36,36,36,36,36,36,0,565.5505995849134
